product_id,image_file_name,text,true_labels,pred_labels,top5_probs
190920,232833_10009800_1.jpg,-【セール 10％OFF】【NEWERA ニューエラ NEW ERA】 tシャツ 半袖 メンズ men's 国内正規品 インポート ブランド 海外ブランド 12325164/12325166 NEWERA/ニューエラ/NEW ERA/tシャツ/半袖/ ※メーカー希望小売価格はメーカー商品タグに基づいて掲載しています [年中無休] [15時までは即日発送] [1万円以上のご注文で送料無料] インポートセレクトショップ/アメカジ/ストリート/海外ブランド/通販【エムズジーンズ/m's jeans】 トップページへ戻る,"Black, White","Beige, Black, Blue, Green, Grey, Khaki, Navy, White, Yellow","{""Black"": 0.8872045874595642, ""White"": 0.7772998809814453, ""Yellow"": 0.7272012233734131, ""Navy"": 0.6867902874946594, ""Green"": 0.6388352513313293}"
190921,240859_10250935_1.jpg,marimekko マリメッコ 069909 185 レディース ポットホルダー PIENI UNIKKO POT HOLDER OFF WHITE 185 鍋敷きとしてはもちろん、鍋つかみとしても使えるポットホルダーです。フックに掛けれるループ付き。ケシの花をモチーフにしたUnikko(ウニッコ)柄。marimekko(マリメッコ)型番069909 185素材本体:コットン中わた:ポリエステルサイズ本体：(約)縦21×横21cm重量：(約)37gその他詳細-付属品-JAN【画像について】画像と実物では、ご使用のブラウザ、モニター解像度により多少色具合が異なって見える場合もございますが、予めご了承ください。型番/JANコード等で検索していただきご自身の判断でご購入ください。イメージ違いなどによる返品は一切お受けできません。【電池について】商品代金に電池代金は含まれておりません。 ※商品に内蔵されている電池は試用電池の為残量が少ない場合がありますのでご了承下さい。【ベルト調整540円(税込)で承ります！】ご注文時に、ご希望の長さを記載して頂ければ540円(税込)にてベルト調節を承らせていただきます。 ※革・ラバーベルト、その他特殊なモデルについては調節を承れませんので、予めご了承くださいませ。 【在庫切れの場合について】店の掲載商品は他店でも販売を行っているため、ご注文のタイミングによっては、商品が在庫切れとなる場合がございます。商品管理については十分配慮しておりますが、何卒ご理解いただけますようお願い致します。※トラブル防止の為「ご注文確認メール」が送信されるまで、お振込みをお待ち下さい。商品は厳密なチェックの下、心をこめてお届けいたします。,Grey,"Beige, Khaki, White","{""Beige"": 0.9241418242454529, ""White"": 0.7217432260513306, ""Khaki"": 0.5100083947181702, ""Multiple Colors"": 0.44794324040412903, ""Grey"": 0.4139508903026581}"
190922,340762_10006710_1.jpg,デザインマット ヨーロピアン風 ゴブラン織り エレガント 細長 (ネイビー) ヨーロピアン風のデザインが素敵な細長タイプマットです。見本画像のように階段用に使われると大変ゴージャスでエレガントな雰囲気になりますね。上り口の小さめな場所や、またお店用などにもいかがでしょうか。ポリエステル製サイズ 約26×75cm裏面滑り止め加工,Navy,"Beige, Blue, Navy, Red","{""Navy"": 0.9511421918869019, ""Red"": 0.6029970645904541, ""Blue"": 0.5115945935249329, ""Beige"": 0.5079949498176575, ""Brown"": 0.4016878008842468}"
190923,313715_10189566_1.jpg,ピーエフバイパオラフラーニ PF BY PAOLA FRANI ワンピース 半袖 ウール 黒 ネイビー 青 【レディース】【中古】【送料無料】 None,"Black, Blue, Navy","Black, Blue","{""Blue"": 0.957277774810791, ""Black"": 0.8006919622421265, ""Navy"": 0.3065270483493805, ""Multiple Colors"": 0.2958398759365082, ""White"": 0.06754669547080994}"
190924,348421_10038666_1.jpg,◆HANAE MORI ハナエモリ 2WAYチェーンショルダーバッグ◆ black /黒/ブラック/クラッチバッグ/リボン金具/レザー/レディース/鞄【中古】 状態ランクについて 商品について ブランド名 HANAE MORI 実寸サイズ(約/cm) 縦16　横23.3　ショルダー最長94 　 ※弊社が採寸したサイズになりますので、ご参考程度にお考え下さい。 状態説明 【外側】スレ・シワあり(画像参照)【内側】スレ・汚れあり【持ち手】- 色・デザイン ブラック系 ※色は主観で判断しておりますので、目安程度にお考え下さい。 付属品 ・箱 ＊本来付属の物でも記載がなく、画像に写っていない物は付属致しませんので、画像からご確認下さい。 備考 - ※注意事項※必ずお読み下さい ・弊社では実店舗との併用販売を行っております。該当店舗から商品をお取り寄せ後の発送手配となりますので、通常発送まで3〜4日程度お時間を頂きます。場合によりましては、それ以上のお日にちを頂くケースもございますので、予めご了承下さい。 以上の内容をご確認の上、購入をご検討頂きます様お願い申しあげます。 管理番号 240002077387,"Black, Gold",Black,"{""Black"": 0.999868631362915, ""Multiple Colors"": 0.06754669547080994, ""Gold"": 0.05108273774385452, ""White"": 0.026759283617138863, ""Beige"": 0.01640303246676922}"
190925,295152_26414332_1.jpg,iphone8 iphone 8 アイフォーン softbank ソフトバンク スマホ カバー スマホケース スマホカバー PC ハードケース 005192 宝石　クリスタル　シンプル 注意事項素材ケースの入荷時期により、商品写真とは一部カメラ・ボタン穴などの形状が異なるケースを使用する場合があります。また、一部機種のTPU商品は素材強度の関係でケースの上からボタン等を操作するタイプとなりますが操作に影響はありません。側面への印刷はありません。また、機種によっては角の丸みにより印刷されない範囲が生じます。商品画像はサンプルイメージですので、ご覧の環境によっては多少色味に違いを感じる場合があります。イメージと違った、モニターと色味が異なるという理由での交換は対応出来かねます。カバーのみの販売で本体は付属しません。ケーブルを直接挿しての充電はケース装着のままで可能ですが、卓上ホルダを使用しての充電は仕様上対象外となります。ケースの穴の位置にわずかなズレが生じる場合がございます。また印刷時に微妙な画像のズレが生じる場合がございます。こちらの商品はプリント商品で、デコなどではありません。画像では凹凸や光沢があるように見える商品もありますがデザインの図版によるもので、実際はマットな質感になります。ご注文後に1点1点制作する受注生産品のため、不良品以外のご返品や交換は固くお断り致します。機種の選択間違いも保証対象外となりますため、ご注文の際は必ず機種をご確認下さい。発送について基本的に決済確認後、7営業日前後の発送となります。繁忙期や休業日明けの場合はさらに時間がかかる場合があります。その場合は別途メールにてご連絡致します。メール便の場合、到着までに2−4日ほどかかる場合が多く、紛失などの保障もご対応できかねますのでご了承の上お選び下さい。,Grey,Blue,"{""Blue"": 0.7634837031364441, ""Silver"": 0.429668664932251, ""Transparent"": 0.3830641508102417, ""Grey"": 0.29421496391296387, ""White"": 0.2240554392337799}"
190926,303611_10007021_1.jpg,【スーパーセール特価！】【送料無料】デスク シンプルデスク　ポロ　幅120 2点セット すっきり 配線 収納 PCデスク パソコンデスク キャスター 幅120 シンプル ワークデスク 書斎机 書斎デスク 簡易机 簡易デスク 勉強机 学習机 sp10 ポロ　デスク120セット サイズ 外寸-本体:幅120×奥行50×高さ72.5cm ■お届けサイズ（2梱包） ・53×24×126cm（25kg） ・43×43×64cm（21kg） 材質 正面材：突板 側面材：プリント化粧合板 正面加工：ウレタン塗装 側面加工：フラッシュ 商品説明 ・デスク・ワゴンには木目が美しく落ち着きのあるブラウン色の突板。 ・タップ収納付きで、足元のぐちゃぐちゃ配線もスッキリ。 ・ワゴンにはキャスターが付属しておりますので移動がラクラクです。 ・2口コンセント付き ・【輸入品】【組み立て品・約10分】 送料送料無料サービス！ こちらの商品は玄関先での引き渡しとなります。 北海道・東北・沖縄・離島・一部地域は別途送料お見積もりとなります。 ※商品のお届けは原則として配達員1名による玄関渡しとなります。 大型家具をお届け致します場合は、配達員からお手伝いの要請がある場合がございます 商品破損を防ぐ為にも、お客様にお手伝いをお願いしております事を予めご了承ください。 又、梱包材のお引き取りは出来かねますのでご了承下さい。,Brown,"Beige, Brown, White","{""Brown"": 0.9805806875228882, ""Beige"": 0.9273632764816284, ""White"": 0.8459424376487732, ""Yellow"": 0.12421301752328873, ""Khaki"": 0.08882029354572296}"
190927,295152_25136508_1.jpg,SO-05K Xperia XZ2 Compact エクスペリア エックスゼットツー コンパクト so05k docomo ドコモ 手帳型 スマホ カバー レザー ケース 手帳タイプ フリップ ダイアリー 二つ折り 革 005223 緑 植物 イラスト &nbsp;商品特徴・シームレスな全面デザイン・外側は高品質の人工革を使用・内側にはスマホを装着するケースが付属・機種専用のカメラホール仕様でケースを装着したままの撮影が可能・ワンセグや動画の視聴に便利な横置きスタンド機能・ICカードなどを2枚まで収納できるカードスロット付き・マグネットフリップで開け閉めカンタン注意事項商品画像はサンプルイメージですので、ご覧の環境によっては多少色味に違いを感じる場合がございます。イメージと違った、モニターと色味が異なるという理由での交換や返金はご対応出来かねます。カバーのみの販売で本体は付属しません。ケース装着のまま充電可能ですが、卓上ホルダでの充電は仕様上対象外となります。また、充電ケーブルの差し込み口の位置によっては外側カバーを開く必要があります。こちらは無地のレザーにデザインをプリントした商品で、デコなどの加工はございません。凹凸や光沢があるように見えたり布地や金属を素材にしたように見える商品もありますが、デザインの図版によるものです。撮影時にカバーが映り込む恐れがあるため、カメラ用の穴は若干大きめに開けています。カメラ穴の位置にわずかなズレが生じる場合がございます。また印刷時に微妙な画像のズレが生じる場合がございます。ご注文後に1点1点制作する受注生産品のため、不良品以外のご返品や交換は固くお断り致します。機種の選択間違いも保証対象外となりますため、ご注文の際は必ず機種をご確認下さい。発送について完全受注生産のハンドメイド商品となりますので、既製品と比べて発送までお時間を頂いています。基本的に決済確認後、最大で2週間程度での発送となります。繁忙期や休業日明けの場合はさらに時間がかかる場合があります。その際には別途メールにてご連絡致します。メール便の場合、発送日から到着までに2−4日ほどかかる場合が多く、紛失などの保障もご対応できかねます。あらかじめご了承下さい。,Green,Blue,"{""Blue"": 0.9911527037620544, ""Green"": 0.4484262764453888, ""Pink"": 0.14128141105175018, ""Orange"": 0.13660839200019836, ""Navy"": 0.11920291930437088}"
190928,316927_10004843_1.gif,LAGUNAMOON(ラグナムーン) メガネ LM1036 col.3 49mm フレームサイズ ： フロント125mm　テンプル140mm レンズサイズ ： 高さ39mm　幅49mm レンズ ： DEMOレンズ　※DEMOレンズのままではご使用いただけません ※専用ケースは付いていませんので当社オリジナルケースをお付けします。 ※こちらの商品は複数店舗で販売しているため、万が一在庫切れの場合はご了承ください。また、フレームに装着されているレンズはアクリル製デモレンズのため、お度数が必要ない方もこのままではご使用いただけません。 お度数の要、不要にかかわらず、必ず、別途レンズを入れてご使用下さい。,Brown,"Black, Grey, Silver","{""Black"": 0.8175744414329529, ""Grey"": 0.6575384140014648, ""Silver"": 0.6141626238822937, ""Brown"": 0.40262696146965027, ""Gold"": 0.3593641221523285}"
190929,350243_10004008_1.jpg,【中古】スタニングルアー STUNNING LURE ミンクストール 毛皮 ミンク 秋冬|秋 冬 レディース あったか 暖かい あたたかい 小顔 顔写り コンパクト ちくちくしない キレイめ アクセント コーデ 軽い 明るい色 差し色 若い 落ち着いた 商 品 説 明【ブランド】STUNNING LURE【サイズ】-【サイズ詳細】44cm×194cm（フリンジ12cm×2込み）【カラー】ベージュ　ブラウン系【素材】ミンク　地のネットはコットン100％【ランク】B【コメント】ミンクを贅沢に使用した毛皮のストールです。使用感なく綺麗なお品ですが、長期保管品の為、保管時の匂いがありますことご了承ください。【参考定価】-商品写真はできる限り実物の色に近づけるよう加工しておりますが、お客様のお使いのモニター設定、お部屋の照明等により実際の商品と色味が異なる場合がございます。,Beige,"Beige, Brown, Grey","{""Beige"": 0.9783847332000732, ""Brown"": 0.9603611826896667, ""Grey"": 0.6388352513313293, ""Navy"": 0.333720326423645, ""White"": 0.31742626428604126}"
